location,lat,lon
עצי הארז בקיבוץ מעלה החמישה,,
"בוציץ סוככני בבריכת יער, חדרה, 10.10.19",,
חלמוניות במירון,,
כרכום דמשקאי,,
נץ חלב חום,31.5774293,34.6575334
"מיער בן שמן-לאורך כביש שש ,בואכה מפעל נשר למלט,",,
לחיפוש פריחות לצידי כביש 6,,
אירוס חרמוני (הגולן),32.9866566,35.7508055
שנקי החורש פורחים בנחל הבאר,,
נחל דוד עין גדי,31.4688666,35.3889498
סתווניות היורה - ברוגם גנים בירושלים - 28-10,,
סתווניות ירושלים - בעמק המצלבה -28-10-17,,
חלמוניות ברחבי הארץ,,
חלמוניות בשמורת רכס בוקר,30.918838,34.70664556
חלמונית גדולה וסיתוונית התשבץ בגולן,,
"סיתווניות היורה ביער גבעת כ""ח",,
"נרקיסים מצויים ביער גבעת הכ""ח",,
אירוס הגלבוע בשיא,32.4327778,35.4175
פריחה הכפר סבא,32.7680988,35.0115053
צבעונים בגבעת הצבעונים בחדרה,,
תורמוסים בחורשת הסרג'נטים,,
גביעונית הלבנון בתל קריות,,
אירוס שחום בתל ערד,,
המעוניינים בדיוור או שתשובות,,
חרמון הבינוני והגבוה 13.7.20,,
חרמון - עמק בולען 13.7.20,,
חרמון - מצפה שלגים,33.3157273,35.8092123
צומת המוביל,32.7641413,35.2441368
פורחים בצומת המוביל,,
פריחה ופרפרים ביער הקדושים,,
מעיין צבי ואזור כורכרי החוף,,
הר אדיר,33.0325605,35.3722592
"פריחות ביער ביריה, תבור, מושב כחל",,
"פריחות ופירות מערת עלמה, פער, דלתון ומערת דלתון",,
חלמונית בתבור,,
"כרכומים, סיווניות, רקפות",32.532206,35.339505
בבור חמת,,
כלניות בדרום אדום,,
צבעונים בשמורת חוף הבונים,32.6418611,34.9242222
צבעונים ביער ראש העין,32.0974147,34.9656934
פריחות בהר טורען,,
אלקנה סמורה ופשתנית יפו בגבעת חומרה,,
צומת אלומות -כפר עבודה מזרח,32.715261,35.546713
דבורנית דינסמור מזל בארי,,
פריחות באחו נב וברכס חזקה בגולן,,
פריחות ביער דרומיתמזרחית למושב גמזו,,
הנרקיסים ממשיכים לפרוח,,
צמחים אדומים,,
קרני-חיטין,32.7982445,35.4595528
בצלציות ועוד ברמת סירין,,
"כלניות בשמורת ""חרוצים""",,
בבונג זהוב,,
ציפורני חתול עבות,,
מול וליד צומת הלידו ( מלון קליה לשעבר),,
פריחות מול חירבת מזין,,
פריחות מול אבנת,32.8246384,35.7667337
שקדיות בשיא בליפתא,,
כלניות בנחל עדוריים מזרח,,
פריחה מרהיבה בצפון ים המלח 19.2.20,,
אדום בלי סוף בבאר מרווה,,
העץ ליבנה רפואי,31.231366,34.796766
בשמורת איריס ירוחם,30.9512157,35.0795174
פרגים בצומת נחושה,,
3 אירוסים שחומים בלבד באנדרטת הנגב,,
אירוס שחום אחד בלבד בשמורת להב צפון,,
שלהי הפריחה של אירוס ירוחם בשמורת האירוסים שם,,
שטיחי פרגים מול יער חולדה,,
ולריינה איטלקית,,
בן חצב יקינטוני,32.7268361,35.0224881
פריחה מטורפת בצידי כביש 6,,
דבורנית צהובת שוליים,,
חוחן הקנרס,,
אירוס הגולן באבו מרזוק פורח,,
דרך למלון יערות הכרמל,,
כרמל ליד חניון האגם,,
עיזוז - בפרדס,,
שושן צחור כבר פורח בנחל כלח,,
שלהי האביב,,
פריחה לצידי שביל ישראל,,
משטחים של  נירית הקמה,,
ברכה מיוחדת ליום העצמאות,,
הר שיפון,33.0693037,35.7690999
בין הר רמון להר עידו,,
פריחה אירוס ארץ ישראלי,32.1795508,34.9409305
"פריחות בצפון, בגולן ועוד",,
חירבת מלח לא רק בתחיל העונה,,
רקפות ואירוס ארצישראליבהרי י-ם,,
פריחות ושלכת בנחל קטלב,,
לוניאה קוצנית,,
יסמין שיחני בשיא החורבת זכור,,
כלניות ליד אפק,32.8504675,35.0964355
כלניות -רמת מנשה,32.5978839,35.0576452
תוספת לדיווח.התאריך 04.12.09,,
כלניות.,31.269003,34.7515632
נרקיסים בנחל אלכסנדר,,
גלשו באתר הבית של עוזי פז,,
דבורנית גדולה בכרמל,32.7145194,35.0141886
מעוג מנוקד ונפית כפופה פורחים,,
מאבקי פרגים,,
נוריות מים בשלולית ביער חדרה,,
משטחים שמחים של פרגים,,
פרגים בתל מגידו,32.01112,34.7594362
סייפן התבואה בקיבוץ יסעור,,
פריחות בהרי יהודה,31.7952782,35.0687074
פריחות בשולי עופרה,,
חצבים חצבים עולים כמו נרות,,
חצבים בתל חפר,32.3345015,35.012351
שמון כוכבני,33.09874335,35.3002919
חצבים פורחים כבר באתרים רבים,,
חצבים חצבים היכונו לפריחה,,
עמק יזראעל,32.597459,35.2458839
פריחה מפתיעה בשדות מושב גמזו,,
מה עוד פורח בכרמל ובנחל כלח,,
פריחות בכרמל- באזור בית אורן ונחל קטיע,,
אתר הגורם עיר גנים ירושלים,31.7552118,35.1608713
"משויה פעמונית,",,
נחל עיון 17.05.11,,
הכרמל בשלהי האביב,,
חצבים ליד מרכז ליאורן בחבל עדולם,,
זהירות - צבע יבש,31.8613359,34.7438915
המוני חצבים בפריחה,,
טיול בצפון עם דרור מלמד,,
הרנוג השיטים,,
דיווחי  חצבים,,
רותם המדבר שמורת להב,,
שקדיה בבית גוברין,32.088958,34.8123321
דיווח פריחה,,
כלניות ביער כחורשים,31.2720402,34.7580148
גבעות הכורכר באזור בריכות הדגים,,
כלניות בגבעות הדרומיות,,
הר הנגב עדיין פורח,31.7087702,34.9901486
ד'ש מנחל כנפן,31.3284371,35.3880511
הר הנגב עדין פורח,31.7087702,34.9901486
שמורת (ביצת) געש,32.4360331,34.95537938
שושן צחור בשוויצריה הקטנה,,
אירוס ענף,,
בן-סחלב צריפי בנחל אילון,,
פריחות בשביל הפיסגה ובהר ומריון,,
נחל אורן עליון והר שוקף,,
מרווה כחולה בבריכות שלמה,,
טיול פריחה לאדמונית החורש בהר הלל,,
הפתעה בנחל ראש פינה.,,
פריחה ליד מאגר המים בדלתון,,
יחנוק המלחות 5.4.15,,
נרקיסים ביער שוהם,32.0187594,34.9644101
"יער שוהם: נרקיס ראשון, סתווניות ועוד",,
אסתר הביצות,,
איריס הסרגל פורח כבר בשביל מצוק ה 40,,
חלמוניות בוואדי שליד מעלה רחבעם,,
נרקיס אפיל ובן חצב סתווני בפרדס חנה כרכור,,
אדמונית החורש ומיני סחלבים הר הלל 23.4.19,,
אדמונית החורש - הר הלל 19.4.19,,
נורית ארסית,,
דם המכבים בכפר רות,31.9055448,35.0063153
פריחות בחורשת ה 40 בכרמל,,
תורמוס בשיא יופיו ברמת גן,,
אירוס שחום בצומת גורל,,
דבורנית כחלחלה,,
יער אלוני קדימה - 3-3-2018,32.5709724,34.946773
יער וגבעות ראש העין - 3.3.2018,,
איזור ים המלח,31.0336155,35.36641998
פריחות בעין גדי ובבית הכנסת העתיק בו,,
תורמוסים וכלניות,,
אירוס הביצות ליד יוקנעם,,
יער הרקפות בכוכב יאיר פורח,,
סוד ההגנה של החמציצים,,
פריחה עזה של שקדיות מלטרון ועד לירושלים,,
שקדיות בנחל ראש פינה,,
מבשרי הגשם בנגב פורחים,,
דוחן תרבותי,,
בורות לוץ ובצומת ממשית,,
חצבים בשוהם,,
פסטיבל חצבים בתל דור ליד טנטורא,,
סיתוונית וכרכום חורפי,,
לאורך הסינגל האדום מח. בית ענבה לח. רגב,,
בורהביה זוחלת פורחת עדיין/כבר ברכס פוריה דוד פורת,,
מחומש לולייני (טרום עונה?),,
ביכורי כלניות ונץ חלב הררי ביער בן שמן,,
פריחות ליד יער יתיר,,
טיול לשביל הנרקיסים בדימונה,,
חורבת מלח  - טרום הגשמים,,
החלה  חבצלות החוף בחוף מעגן מיכאל,,
עוד פריחות בבריכות חורף בשרון,,
פואת הצבעים,,
חבצלת החוף באשקלון,32.4711677,34.9460356
"שלולית דורה, מפעלי שיקוע מנשה ועוד",,
פריחות בחרמון   21 למאי 2020,,
"תוספת פריחות  באיבי הנחל, בסטף ובנחל שורק",,
"פריחות בסטף, איבי הנחל  ובאיזור ירושלים",,
אפרת 20.6.20,32.1827841,34.8874823
אפרת 19.6.20,32.0612969,34.7702486
ריבס פורח בחרמון,,
קנרס סורי - פריחה נהדרת!,,
חצב פורח במלוא ו,,
"""יהודה ושומרון"" חלק שני 17.6.20",,
"""יהודה ושומרון"" חלק ראשון 17.6.20 עם מטיילי יום ד'",,
סחלב הביצות פורח,,
איזור אדמוניות באיזור בריכת שפנים ונחל כזיב,,
פריחות בסטף,,
פריחות בחניון רקית,,
איריס שחום ( בהיר),,
שדה פרגים וחרציות - מי עוד לא היה?,,
שום הגליל,32.5171469,35.3749402
"עלקת א""י",,
ירבוז קוצני דטורה אכזרית ועוד בעמק,,
פריחות  בדרום ה 29.9.2021,,
סיתוונית היורה וסתוונית התשבץ,,
חלמונית וסיתוונית התשבץ,,
בנחל קטלב - השביל הכחול - 28-09-21,,
חצבים לרגלי הגולן,32.9847006,35.6919042
כרכום הסבכה ]פורח בבוורת לוץ,,
כף זאב אירופית,,
כרכומים בתבור,,
טיול לחנוכה,,
פריחות בפארק קנדה,32.033501,34.861214
"איריס הסרגל, סתווניות כרכומים ונרקיסים בכרמל",,
חלמוניות וסתווניות בהר אדמון,,
בנחל דימונה כבר פורחים נרקיסים,,
סתוונית ירושלים לייד ראש פינה,,
במזרח רחובות,,
עיריוני צהוב במצוק הארבעים,,
ליד בית שמש - בין מחסיה לנ. דולב,,
שקדיות ליד בית שמש,31.7773954,35.21590463
איריס הארגמן בשמורת האיריס בנתניה,,
בפאתי מודיעין - ח. נכס,31.8887136,34.9570686
מקבץ מרמת הגולן 20.1.19,,
פריחות בחניון הרועה,,
מרבדים של סתוניות,31.77561235,35.23295558
מרבדי הסתווניות ביסעור,,
פריחות ראשונות בכרמל,,
כרכום גיארדו חופי,,
החלה  החלמוניות,32.9701284,35.5333049
חלמוניות יער דודאים-להבים,,
רקפות באיזור גני יהושע,,
"החלמוניות לוהטות בנ-להט,",,
חלמוניות פורחות בהר אדמון,,
טיונית החולות פורחת,,
מצוק הארבעים 9.11.12,,
סיתוונית ירושלים בעמק המצלבה,,
רמת הנדיב 8.11.12,,
סתוונית ירושליים התחילה לפרוח בראש פינה,,
פריחות בבור חמת,,
פריחות בכרמל ובשוליו,,
נטופית רפואית באחו בנימינה 11.9.19,,
"ציפורן משתלשל התחיל לפרוח בכרמל, 11.9.19",,
"חצבים בגבעת התנ""ך בירושלים",,
